tag,scenario,scenario_label,cancer,fold,regime,ibs,delta_ibs,n_train,seer_n
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LIHC,mean,seer_n001k_00pct,0.04624434968557436,-0.15062803936022465,11911.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LIHC,mean,seer_n003k_00pct,0.04286798422696567,-0.15400440481883335,13913.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LIHC,mean,seer_n010k_00pct,0.03587593487249314,-0.16099645417330588,20911.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LIHC,mean,seer_n035k_00pct,0.033866497179647924,-0.16300589186615108,45911.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_01pct,0.04677336607445508,-0.13035835992644823,81822.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_05pct,0.043339846686147376,-0.13379187931475592,365577.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_100pct,0.03207401756034973,-0.14505770844055357,7104727.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_10pct,0.04417179594052223,-0.13295993006038107,720268.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_20pct,0.0413180213471924,-0.1358137046537109,1429655.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_50pct,0.07078242129732937,-0.10634930470357393,3557804.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_n001k_00pct,0.06864207189778174,-0.10848965410312156,11883.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_n003k_00pct,0.06384738197114581,-0.11328434402975748,13885.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_n010k_00pct,0.04919480005353595,-0.12793692594736733,20883.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUAD,mean,seer_n035k_00pct,0.04200497072996462,-0.13512675527093868,45883.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_01pct,0.04957746572693737,-0.13531985581114658,81825.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_05pct,0.0446991291330341,-0.14019819240504988,365580.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_100pct,0.059773245897743375,-0.1251240756403406,7104730.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_10pct,0.04408818516378376,-0.1408091363743002,720271.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_20pct,0.04677433653627609,-0.13812298500180786,1429658.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_50pct,0.04757239877858269,-0.13732492275950128,3557807.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_n001k_00pct,0.15285563947728886,-0.03204168206079511,11886.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_n003k_00pct,0.10326040594116158,-0.08163691559692239,13888.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_n010k_00pct,0.06156287730966881,-0.12333444422841516,20886.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,LUSC,mean,seer_n035k_00pct,0.0519825717516051,-0.13291474978647888,45886.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_01pct,0.03906467421928283,-0.10809866109640431,81907.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_05pct,0.040043276336320245,-0.10712005897936691,365662.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_10pct,0.042278121438940865,-0.10488521387674629,720353.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_20pct,0.050057685188234016,-0.09710565012745313,1429740.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_50pct,0.05778793284912279,-0.08937540246656436,3557889.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_n001k_00pct,0.045868771340539446,-0.1012945639751477,11968.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_n003k_00pct,0.044302132751728014,-0.10286120256395914,13970.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_n010k_00pct,0.04328655166337909,-0.10387678365230807,20968.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,MESO,mean,seer_n035k_00pct,0.04373203367176958,-0.10343130164391756,45968.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_01pct,0.04953982158384462,-0.10290718028189436,81808.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_05pct,0.04817199482976244,-0.10427500703597653,365563.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_10pct,0.049109903718925534,-0.10333709814681344,720254.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_20pct,0.05148045021167663,-0.10096655165406235,1429641.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_50pct,0.05739828573051263,-0.09504871613522635,3557790.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_n001k_00pct,0.13918611353952356,-0.013260888326215414,11869.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_n003k_00pct,0.09488985871855615,-0.05755714314718283,13870.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_n010k_00pct,0.06612225078437323,-0.08632475108136575,20868.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,OV,mean,seer_n035k_00pct,0.058135460953604674,-0.09431154091213431,45868.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_01pct,0.020818750436943447,-0.1775271694355137,81887.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_05pct,0.025619622862888054,-0.1727262970095691,365642.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_100pct,0.036451695263629,-0.16189422460882813,7104792.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_10pct,0.024225561214365653,-0.1741203586580915,720333.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_20pct,0.02560549146976802,-0.17274042840268913,1429720.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_50pct,0.0282084921147309,-0.17013742775772625,3557869.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_n001k_00pct,0.02591149872414629,-0.17243442114831087,11948.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_n003k_00pct,0.023524668691807818,-0.17482125118064934,13950.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_n010k_00pct,0.02093907607522749,-0.17740684379722965,20948.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PAAD,mean,seer_n035k_00pct,0.02407893690548376,-0.17426698296697338,45948.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_01pct,0.01879393736873213,-0.015616122490590665,81834.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_05pct,0.018384244846220494,-0.0160258150131023,365589.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_10pct,0.015417738104519265,-0.018992321754803528,720280.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_20pct,0.016418002113779147,-0.017992057745543646,1429667.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_50pct,0.019086110879064748,-0.015323948980258045,3557816.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_n001k_00pct,0.030139416935342993,-0.0042706429239798005,11895.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_n003k_00pct,0.02069402029354031,-0.013716039565782483,13897.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_n010k_00pct,0.018818760954039473,-0.01559129890528332,20895.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PCPG,mean,seer_n035k_00pct,0.017565319091051815,-0.01684474076827098,45895.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_01pct,0.0050488205504434945,-0.03076039450649563,81674.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_05pct,0.005472352760387616,-0.030336862296551508,365429.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_100pct,0.006943938476315991,-0.028865276580623135,7104579.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_10pct,0.005314347259044378,-0.03049486779789475,720120.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_20pct,0.006062152381768014,-0.02974706267517111,1429507.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_50pct,0.007820539429648159,-0.027988675627290967,3557656.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_n001k_00pct,0.015448742059966665,-0.02036047299697246,11735.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_n003k_00pct,0.013709178466909808,-0.022100036590029317,13737.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_n010k_00pct,0.007015557105863575,-0.028793657951075552,20735.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,PRAD,mean,seer_n035k_00pct,0.005502629889411533,-0.030306585167527593,45735.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_01pct,0.015934506219271897,-0.12806705803417123,81891.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_05pct,0.01715313271575662,-0.12684843153768652,365646.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_100pct,0.015268545743441836,-0.1287330185100013,7104796.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_10pct,0.016710096827161812,-0.1272914674262813,720337.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_20pct,0.016769497190479432,-0.1272320670629637,1429724.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_50pct,0.018221427738187284,-0.12578013651525585,3557873.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_n001k_00pct,0.052753247488999955,-0.09124831676444317,11952.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_n003k_00pct,0.02674593684053888,-0.11725562741290424,13954.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_n010k_00pct,0.01867722562845662,-0.12532433862498651,20952.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,READ,mean,seer_n035k_00pct,0.01746383915006073,-0.1265377251033824,45952.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_01pct,0.05457080696630632,-0.1473700087598811,81872.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_05pct,0.05307237055145443,-0.14886844517473297,365627.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_100pct,0.058854479394383596,-0.14308633633180382,7104777.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_10pct,0.05431197065686939,-0.147628845069318,720318.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_20pct,0.05550380295512551,-0.14643701277106191,1429705.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_50pct,0.0638425424929275,-0.1380982732332599,3557854.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_n001k_00pct,0.14835787056344557,-0.05358294516274184,11933.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_n003k_00pct,0.10718807119272895,-0.09475274453345846,13935.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_n010k_00pct,0.07512817156587867,-0.12681264416030874,20933.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SARC,mean,seer_n035k_00pct,0.056606784281052105,-0.1453340314451353,45933.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_01pct,0.14305690710114294,-0.014289864611765901,81833.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_05pct,0.14623361107731356,-0.011113160635595282,365588.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_100pct,0.1123240063298411,-0.04502276538306774,7104738.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_10pct,0.14894838581136288,-0.008398385901545957,720279.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_20pct,0.1329161577295704,-0.02443061398333843,1429666.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_50pct,0.17093945161772384,0.013592679904814997,3557815.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_n001k_00pct,0.30728101354513476,0.14993424183222592,11894.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_n003k_00pct,0.24862641712283517,0.09127964540992634,13896.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_n010k_00pct,0.17317398300282824,0.015827211289919402,20894.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,SKCM,mean,seer_n035k_00pct,0.1278126098665405,-0.02953416184636834,45894.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_01pct,0.023827971480633422,-0.17055711706937535,81841.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_05pct,0.02618015434987661,-0.16820493420013216,365596.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_100pct,0.031847952455725796,-0.16253713609428297,7104746.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_10pct,0.02957274896000814,-0.16481233959000063,720287.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_20pct,0.02897460609667324,-0.16541048245333553,1429674.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_50pct,0.029979121566332194,-0.16440596698367657,3557823.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_n001k_00pct,0.031183930618110867,-0.1632011579318979,11902.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_n003k_00pct,0.03045932492299689,-0.1639257636270119,13904.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_n010k_00pct,0.026756769417056053,-0.16762831913295273,20902.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,STAD,mean,seer_n035k_00pct,0.024638096319998685,-0.16974699223001008,45902.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_01pct,0.02492225103796593,0.011282711608848977,81857.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_05pct,0.027930353103714726,0.014290813674597775,365612.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_100pct,0.021779609460725033,0.008140070031608082,7104762.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_10pct,0.028761177136350395,0.015121637707233444,720303.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_20pct,0.027473458211690928,0.013833918782573977,1429690.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_50pct,0.01543541451934476,0.0017958750902278085,3557839.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_n001k_00pct,0.0251730962343667,0.011533556805249747,11918.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_n003k_00pct,0.030405035586934713,0.016765496157817764,13920.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_n010k_00pct,0.01924192934976867,0.005602389920651719,20918.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,TGCT,mean,seer_n035k_00pct,0.02051775647285431,0.006878217043737358,45918.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,THCA,mean,seer_01pct,0.006407881973182865,-0.035646286350557874,81755.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,THCA,mean,seer_05pct,0.006712282390641284,-0.035341885933099455,365510.0,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,THCA,mean,seer_100pct,0.0065778873079235,-0.035476281015817235,7104660.5,nan
ALL,pan_tcga_incremental_then_pan_seer,Pan-cancer TCGA → + pan-SEER continuation,THCA,mean,seer_10pct,0.00658218392896725,-0.03547198439477349,720201.0,nan
